idtrip,date,cityid,passengertype,distance_km,fareamount,passengerrating,driverrating,pickuptime
4337,2024-02-03,19,new,15.9,57.67,4.6,5,9:28:33
4338,2024-01-24,11,old,33.3,37.16,3.6,4,18:52:29
4339,2024-02-02,19,old,20,34.85,4.8,4.9,12:25:30
4340,2024-02-14,19,new,2.9,87.98,4.3,4.3,2:57:32
4341,2024-01-28,10,old,12.7,58.85,4.3,3.9,7:05:17
4342,2024-02-22,8,new,12.5,88.6,4.5,4.2,2:47:00
4343,2024-01-05,2,old,31.4,79.73,4.6,4.6,9:52:08
4344,2024-01-17,6,new,21.6,46.71,4.2,5,18:02:01
4345,2024-01-12,17,old,2.7,33.1,3.8,4.2,17:28:22
4346,2024-01-21,14,new,14.6,46.89,3.5,4.1,2:09:51
4347,2024-02-04,16,old,6.5,10.13,3.4,4.7,10:46:20
4348,2024-01-08,14,new,23.3,72.09,4.9,4.1,22:59:08
4349,2024-02-13,14,new,27.9,53.59,3.1,4.4,17:55:48
4350,2024-01-06,18,new,28,85.99,4.1,4.8,14:07:57
4351,2024-02-12,2,old,24.4,36.01,3.7,3.7,6:58:41
4352,2024-02-21,7,old,17.1,73.54,4.8,4.3,0:55:42
4353,2024-01-02,3,old,7,67.52,3.5,4.1,0:46:43
4354,2024-01-30,5,new,4.4,75.89,3.5,4.4,3:50:27
4355,2024-01-14,7,old,26.9,45.65,3.6,4.7,17:35:12
4356,2024-02-01,15,new,31.5,35.29,4.7,4.4,19:24:36
4357,2024-02-20,5,new,26.9,19.67,3.3,3.9,0:11:31
4358,2024-01-20,16,old,27.3,22.81,4.1,4.9,19:47:25
4359,2024-01-20,10,new,1.1,39.39,3.4,4.1,22:21:54
4360,2024-01-28,15,old,17.6,79.44,4.8,5,19:25:15
4361,2024-01-22,2,old,8.2,24.36,3.3,4.5,22:16:57
4362,2024-01-31,8,new,30,70.4,4.5,4.7,15:18:18
4363,2024-01-05,16,new,28.3,70.71,3.9,4.1,14:37:44
4364,2024-01-21,12,old,8.6,36.82,4,4,12:39:23
4365,2024-01-11,11,old,33.5,16.83,4.9,4.9,20:35:51
4366,2024-01-08,18,old,21.6,58.05,3.7,5,5:49:55
4367,2024-01-01,18,old,15,84.89,4.1,3.5,17:06:51
4368,2024-02-07,20,new,4.1,41.45,4.6,4.8,6:02:34
4369,2024-01-12,6,old,1.4,46.14,3.8,4.7,17:59:51
4370,2024-02-05,4,old,20.5,9.95,3.9,4.8,3:20:55
4371,2024-02-08,4,new,18.6,27.05,4.4,4.6,1:06:47
4372,2024-02-19,19,old,9.8,86.29,4.3,4.7,19:56:21
4373,2024-02-24,5,old,18.7,64.55,4.8,3.9,6:18:03
4374,2024-02-06,4,new,24.9,51.87,4.6,4.9,14:35:39
4375,2024-02-13,5,new,13.7,51.55,4.5,4,10:11:03
4376,2024-01-21,6,new,11.4,24.23,3,4.4,17:14:30
4377,2024-01-20,9,new,13.8,6.53,3.7,4.4,7:44:46
4378,2024-01-22,18,new,25.9,50.73,4.8,3.9,10:22:15
4379,2024-02-13,19,new,7.8,40.72,4.6,4.9,5:46:09
4380,2024-02-08,3,new,26.5,79.56,4.9,4.8,3:50:22
4381,2024-02-22,14,new,28.6,75.24,4,4.3,18:07:10
4382,2024-01-06,15,old,4.5,17.73,3.5,4.1,10:20:51
4383,2024-02-06,8,new,15.4,24.45,4.6,4.4,1:43:54
4384,2024-01-06,19,new,2.4,66.34,4.8,4.6,5:15:46
4385,2024-01-16,13,new,11.7,59.64,4.8,3.9,5:42:07
4386,2024-01-16,10,new,22,63.71,4.7,4.1,0:09:03
4387,2024-01-22,11,old,28.7,29.24,4.9,4.2,15:20:07
4388,2024-02-22,16,old,27,21.55,3.1,3.7,19:12:08
4389,2024-02-18,6,new,32.4,24.08,3.5,4,5:43:02
4390,2024-02-16,12,new,16.7,86.03,4.8,3.8,21:23:31
4391,2024-01-20,19,new,7.5,75.73,3.8,4.1,1:14:41
4392,2024-01-11,13,new,10.3,57.36,3.7,4.2,18:01:10
4393,2024-01-04,14,new,22.2,39.43,3.8,4.9,11:51:33
4394,2024-02-24,18,new,14.6,19.12,3.1,3.9,22:27:50
4395,2024-01-02,1,old,35,54.43,4.4,3.9,14:44:02
4396,2024-02-05,7,old,17.6,64.34,3.4,3.7,17:23:47
4397,2024-01-08,13,new,21.9,6.08,4.1,4.6,3:24:37
4398,2024-02-05,10,new,5.3,20.53,4.3,4.3,2:24:37
4399,2024-01-03,14,old,27.7,51.63,3.1,3.7,19:17:16
4400,2024-02-14,11,old,8.7,74.88,4.9,3.9,11:46:37
4401,2024-01-01,8,old,25.3,60.92,3.9,4.8,14:51:36
4402,2024-01-15,17,old,3.6,19.97,3.2,4.1,22:28:45
4403,2024-01-03,11,old,22.7,33.23,3.5,4.6,22:04:02
4404,2024-01-01,1,new,31.4,89.83,3.3,3.8,2:04:06
4405,2024-01-21,4,new,25.9,82,4.2,4.9,19:10:47
4406,2024-01-01,20,old,34.1,43.19,4.4,4,12:40:15
4407,2024-02-25,12,new,3.9,44.02,3.9,4.8,0:39:46
4408,2024-02-07,19,old,14.3,49.32,4.7,4.2,11:02:46
4409,2024-02-20,15,old,12.1,45.74,3.5,4,7:43:58
4410,2024-01-27,16,old,29.3,64.17,4.2,4.6,8:30:34
4411,2024-01-26,16,new,4.3,85.7,4.7,4.7,5:10:15
4412,2024-02-01,12,old,2.3,42.41,4.7,4.9,19:01:15
4413,2024-01-25,20,new,34.1,55.94,3.4,4.5,12:45:37
4414,2024-02-20,12,new,24.1,56.23,3.6,3.6,1:34:50
4415,2024-02-16,4,new,13.2,88.49,4,4.5,14:22:00
4416,2024-01-03,18,old,34.2,39.66,4.5,4.3,9:32:35
4417,2024-01-19,8,new,4.7,81.94,3.2,4.3,21:53:09
4418,2024-02-18,15,new,14.2,80.94,4.8,3.7,10:57:35
4419,2024-02-03,11,old,31.8,47.17,3.3,3.8,20:48:11
4420,2024-01-09,2,new,3.3,55.46,4.4,4,23:49:40
4421,2024-02-20,15,old,19.3,69.18,4.2,4,10:31:37
4422,2024-01-17,19,old,2.6,12.97,5,5,21:42:24
4423,2024-01-04,17,old,8.1,57.35,3.9,3.8,2:31:15
4424,2024-02-02,15,new,9.8,83.74,4.8,4.3,11:54:13
4425,2024-02-19,9,old,26.7,89.87,4.2,4.6,4:13:39
4426,2024-02-20,19,new,33.2,39.7,4.5,4.7,16:03:20
4427,2024-01-12,16,new,31.7,10.2,3.6,4.2,7:13:44
4428,2024-01-18,14,new,5.7,67.37,3.9,4.2,3:05:55
4429,2024-02-13,8,new,31.5,49.65,3.4,3.6,22:25:00
4430,2024-01-12,9,new,25.5,82.3,3.2,4.9,6:29:44
4431,2024-02-13,16,new,26.6,22.17,3.6,3.8,16:09:32
4432,2024-01-26,12,new,4.5,81.68,3.4,4,12:05:10
4433,2024-01-19,15,new,32.7,7.05,4.2,3.5,16:59:16
4434,2024-01-25,17,old,4.9,79.16,4.3,3.6,14:32:28
4435,2024-02-17,13,new,29.9,50.77,4.3,3.9,1:12:38
4436,2024-01-30,19,old,20.8,79.44,3.3,4.8,19:33:31
4437,2024-01-31,18,old,33.4,53.83,3.1,4.6,5:58:23
4438,2024-02-06,6,new,24.1,70.89,4.2,4.2,2:45:40
4439,2024-01-11,4,new,24.2,72.4,3.1,4,12:22:15
4440,2024-02-24,5,new,21.2,86.91,4.7,3.5,19:48:51
4441,2024-01-09,20,old,12.7,59.34,3.2,4.8,13:58:56
4442,2024-02-04,19,new,20.9,75.9,4.9,4.1,21:49:32
4443,2024-01-11,20,new,30.1,40.6,3.8,3.8,0:01:38
4444,2024-02-18,6,new,34.2,42.27,4,4.9,2:41:37
4445,2024-01-18,15,old,15.2,88,3.5,3.8,11:43:07
4446,2024-02-02,6,old,29.1,61.2,4.7,4,1:53:10
4447,2024-01-13,14,new,3.2,19.5,3.2,4.6,9:51:59
4448,2024-02-01,20,new,9.3,85.13,4.6,4,3:04:03
4449,2024-02-19,16,new,31.4,25.55,4.8,4.7,4:32:13
4450,2024-01-07,2,old,31.9,42.32,4.6,4.7,18:02:48
4451,2024-01-02,16,new,2.3,37.19,4.9,3.6,14:21:58
4452,2024-02-20,2,old,16.2,38.21,3.7,4.2,11:06:02
4453,2024-01-27,7,old,29.7,88.19,3.2,4,23:32:32
4454,2024-02-18,18,old,25.3,17.13,3.5,4,22:45:13
4455,2024-01-17,10,new,25.6,88.47,4.4,3.8,14:29:49
4456,2024-01-31,14,old,9.8,58.57,3.1,5,10:47:04
4457,2024-01-19,17,old,7.9,5.59,4.2,4.2,4:50:28
4458,2024-01-25,17,new,31.2,82.29,3.7,4.6,19:22:25
4459,2024-01-24,18,old,33.9,82.63,4.9,3.8,16:02:01
4460,2024-02-15,16,old,3.5,51.79,3.8,3.7,20:00:40
4461,2024-01-27,10,new,20.5,34.42,3,4.4,19:29:24
4462,2024-01-12,5,old,2,12.11,4.6,4.5,17:50:45
4463,2024-02-15,7,new,31.8,76.03,4,5,19:59:48
4464,2024-02-05,4,new,32.6,67.15,3.4,4.8,14:07:27
4465,2024-02-03,19,new,20.3,38.93,3.3,4.7,23:29:18
4466,2024-02-06,8,new,2.9,66.44,3.9,5,17:55:31
4467,2024-01-02,11,new,24.3,67.07,4.5,4.8,7:25:48
4468,2024-01-27,11,old,2.1,36.1,4,4.7,12:53:04
4469,2024-01-20,6,old,5.9,43.27,4.9,5,5:44:43
4470,2024-01-15,16,new,5.4,31.15,3.2,4.9,11:42:37
4471,2024-01-12,11,old,3.8,36.18,4.4,4.8,2:22:45
4472,2024-01-07,2,new,4.8,69.57,3,4.5,22:19:22
4473,2024-02-28,9,new,1.4,11.26,3.1,4.1,5:04:46
4474,2024-02-05,5,old,34.1,70.73,3.2,4.5,3:31:17
4475,2024-02-20,12,old,25.7,6.38,3.9,3.5,11:08:55
4476,2024-02-23,13,old,31.7,81.41,3.8,4,19:30:28
4477,2024-01-30,12,new,24.1,55.34,4.6,4.7,13:49:16
4478,2024-02-28,15,new,2.8,36.96,3.3,4.6,17:52:55
4479,2024-01-25,12,old,24.7,78.75,3.7,4.1,22:30:58
4480,2024-01-12,6,new,8.5,41.6,3.4,5,21:57:01
4481,2024-01-16,15,old,28.9,50.83,4.7,3.7,8:37:39
4482,2024-02-23,16,new,17.6,73.72,4.4,3.7,16:31:00
4483,2024-02-02,15,new,33.8,40.16,4.8,3.9,12:04:57
4484,2024-01-14,9,new,14,53.85,4.7,4.6,0:20:08
4485,2024-02-05,1,new,33.9,62.05,3.8,3.9,3:53:18
4486,2024-01-19,19,new,23.7,89.34,3.9,3.5,6:33:17
4487,2024-01-21,16,old,23,9.33,4.5,4.3,15:37:07
4488,2024-01-08,8,old,28.4,23.66,4.7,4.2,10:00:15
4489,2024-01-25,10,new,18.7,79.27,4.9,4.5,4:45:14
4490,2024-02-06,8,old,16.4,36.71,4.2,3.6,21:11:57
4491,2024-02-12,11,old,6.1,87.73,3.9,4.8,2:59:17
4492,2024-01-20,11,old,6.7,41.57,3.1,3.8,19:54:39
4493,2024-01-01,1,old,18.1,45.55,4.5,3.6,3:01:40
4494,2024-02-24,8,old,32.4,63.03,4.5,4.4,19:27:32
4495,2024-01-19,10,new,31.4,86.7,3.9,4.2,13:02:11
4496,2024-01-09,12,old,6,21,4.8,4.5,0:58:33
4497,2024-02-21,4,old,32.4,87.24,3.3,4,9:07:47
4498,2024-02-29,19,new,33.7,54.86,3.4,4.3,19:42:03
4499,2024-02-21,4,old,30.8,73.04,3.8,3.7,6:54:47
4500,2024-02-02,17,old,34.4,27.82,4.6,4.3,6:16:38
4501,2024-01-02,16,new,30.9,42.27,4,4.6,15:53:59
4502,2024-01-21,8,old,3.5,44.31,3.7,4.1,9:37:45
4503,2024-02-03,5,new,2.9,38.63,3.6,4.7,4:10:13
4504,2024-01-05,10,new,9.9,77.54,4.2,5,8:43:29
4505,2024-01-12,9,old,13.6,75.95,3.2,4.9,17:51:05
4506,2024-01-31,3,old,29.5,89.82,3.7,3.8,19:25:05
4507,2024-01-07,10,old,24.7,46.36,4.3,3.5,4:57:59
4508,2024-01-13,3,old,28.8,48.18,4,4.8,20:46:28
4509,2024-01-26,1,new,28.1,8.5,3.8,3.5,14:15:46
4510,2024-02-10,3,old,10.3,17.9,4.1,3.5,11:52:23
4511,2024-02-28,16,old,5.5,23.47,3.8,4.3,19:11:12
4512,2024-02-17,14,old,23.9,82.34,4.3,4.4,23:34:25
4513,2024-01-09,19,new,3.2,58.98,3.3,4.3,5:32:01
4514,2024-02-14,14,new,27.4,87.35,3.8,3.9,2:57:48
4515,2024-01-06,17,old,12.2,9.58,4.4,4.7,23:02:18
4516,2024-02-06,14,old,25,12.33,4,4.1,1:24:07
4517,2024-02-12,6,new,21.7,19.84,3.4,3.6,8:12:38
4518,2024-01-22,11,new,26.9,68.87,3.1,4.8,20:13:43
4519,2024-01-07,13,new,8.7,88.07,4.4,4,15:24:37
4520,2024-02-26,17,new,19.3,5.63,4.6,4.7,17:27:56
4521,2024-02-22,3,new,29.9,61.74,3.6,3.7,21:26:26
4522,2024-02-11,2,old,15.3,81.49,3.9,4.2,4:00:15
4523,2024-02-26,11,old,10.6,36.36,3.3,4.8,11:20:25
4524,2024-02-10,17,new,4.4,17.62,3.7,4.6,18:09:44
4525,2024-01-01,10,new,22,38.59,3.8,3.7,11:48:34
4526,2024-02-28,16,new,30.1,56.12,4.8,4.7,22:42:22
4527,2024-02-23,15,new,28.7,14.55,4.1,4.2,11:14:07
4528,2024-02-26,14,old,7.2,7.99,3.1,4.3,19:43:10
4529,2024-01-21,2,new,27.9,33.38,4.4,3.5,14:58:20
4530,2024-01-05,8,old,8.4,65.24,3.1,4.9,1:38:58
4531,2024-01-11,8,new,28.4,33.09,3.1,3.5,8:23:02
4532,2024-02-20,11,new,9.9,29.03,4.5,4.9,4:27:42
4533,2024-01-04,6,old,19.9,81.48,4.6,4.6,4:21:58
4534,2024-01-26,3,new,2.8,82.18,3.3,3.7,14:38:33
4535,2024-01-17,9,old,19.7,68.86,4.5,4.1,12:11:20
4536,2024-01-02,8,old,19.4,89.26,3.8,4,5:58:38
4537,2024-01-13,18,new,23.4,24.38,4.9,3.5,21:40:13
4538,2024-02-05,8,old,21.8,15.45,4.6,3.5,7:15:45
4539,2024-01-01,12,new,22.6,21.67,3.2,4.4,15:47:43
4540,2024-02-11,4,old,17.7,75.64,4.7,4.9,15:39:36
4541,2024-01-29,15,old,16.1,20.56,3.6,4.4,22:36:47
4542,2024-01-18,2,new,29.6,42.04,4.8,3.6,16:57:44
4543,2024-01-18,6,new,33.1,72.67,3.7,4.9,7:47:22
4544,2024-02-17,13,new,23.2,80.66,3.3,4.7,17:18:51
4545,2024-01-25,14,new,27.2,25.46,4.3,3.5,12:45:45
4546,2024-01-06,6,old,22.3,83.07,4.9,3.6,23:39:30
4547,2024-02-29,10,old,29.4,6.11,3.1,3.7,4:20:10
4548,2024-02-11,10,new,16.5,23.56,4.9,4,13:26:07
4549,2024-02-05,10,new,1.6,78.59,3.1,4.2,5:39:54
4550,2024-01-13,3,old,8.1,80.75,4.6,4.9,16:13:14
4551,2024-02-22,1,new,34.8,29.54,4.7,4.8,12:13:37
4552,2024-02-14,19,old,14.8,81.88,3.5,4.7,1:25:19
4553,2024-01-18,13,new,32.1,77.57,3.7,4.3,20:41:39
4554,2024-02-02,8,new,26.7,54.08,3.8,4.8,22:06:21
4555,2024-02-08,5,old,8.9,55.59,3.8,4.2,21:36:32
4556,2024-01-26,7,new,16.2,38.71,4.5,3.6,13:18:05
4557,2024-01-14,16,old,1.6,72.13,4.1,4.7,3:34:42
4558,2024-01-03,4,new,15.7,66.95,4.5,4.2,18:28:20
4559,2024-02-12,14,old,14.3,88.41,3.1,4.8,21:45:04
4560,2024-02-23,5,old,5.3,45.78,4.6,4.2,22:01:46
4561,2024-01-18,19,new,3.4,62.22,3.3,4.7,21:55:09
4562,2024-02-07,12,new,13.4,33.61,3,4.5,1:08:58
4563,2024-01-31,7,old,22.2,27.96,3.3,4.1,3:00:03
4564,2024-02-21,14,old,32.9,21.26,3.4,4.4,21:58:40
4565,2024-01-07,8,new,13.5,74.18,4.4,4.8,15:45:25
4566,2024-01-22,16,old,26.1,78.02,3.8,3.8,15:31:25
4567,2024-01-19,17,new,29.7,23.04,3.5,3.6,14:48:00
4568,2024-01-31,18,new,19.4,13.17,3.9,4.7,4:48:09
4569,2024-02-11,13,new,5,89.7,3.7,3.5,1:32:46
4570,2024-01-09,6,old,9,20.28,4.3,4.7,10:10:56
4571,2024-01-16,3,new,23.7,50.93,4.5,4.5,16:43:27
4572,2024-01-05,12,old,11.8,47,3.2,4,0:57:36
4573,2024-01-02,17,new,8.9,43.21,4.3,4,5:07:50
4574,2024-01-12,14,old,25.2,9.32,4.7,3.8,13:05:41
4575,2024-01-18,5,old,25.1,76.46,4.6,3.7,8:01:19
4576,2024-01-02,15,old,16,24.79,4.1,4.5,3:47:04
4577,2024-02-10,7,old,34.2,66.08,3.6,4.5,20:33:17
4578,2024-01-14,19,old,29,36.47,3.3,4.3,6:40:30
4579,2024-01-01,3,new,7.9,31.21,4.9,4.2,3:48:27
4580,2024-01-16,18,old,28.9,45.27,3.8,4.5,21:33:08
4581,2024-02-29,14,new,6.3,9.1,4.1,3.9,23:01:33
4582,2024-02-15,5,new,14.1,35.81,4.6,4.9,17:31:39
4583,2024-01-06,19,old,25.6,51.93,3.9,4,19:15:49
4584,2024-01-10,11,new,17,26.61,3.4,4.7,9:44:59
4585,2024-01-27,14,new,27.3,37.96,4.8,3.7,2:25:54
4586,2024-02-18,18,old,6.3,9.06,4,4.8,10:30:23
4587,2024-02-28,13,new,1.6,15.14,3.2,4.8,21:36:27
4588,2024-01-27,5,old,32,67.4,3.8,4.8,2:03:46
4589,2024-02-25,17,old,19.6,81.01,4.7,3.7,2:57:02
4590,2024-02-12,14,new,10.2,13.36,4,4.5,3:17:58
4591,2024-01-16,1,old,25.5,7.27,4.9,4.8,6:53:51
4592,2024-01-31,11,old,2.3,87.21,3.8,4.1,13:43:40
4593,2024-02-12,18,new,5.3,66.52,3.3,4.5,1:05:57
4594,2024-01-06,5,old,13.8,33.54,3.3,4.9,14:06:01
4595,2024-02-01,16,old,26.5,39.5,3.8,3.7,16:52:24
4596,2024-01-12,4,new,18.1,63.4,3.3,4.5,15:21:51
4597,2024-02-08,19,old,18.2,9.15,3.9,4.6,4:57:44
4598,2024-02-08,14,old,26.9,58.9,3.7,4.5,16:36:50
4599,2024-01-02,1,new,5.1,62.88,4.9,4.1,21:43:20
4600,2024-02-15,16,new,30.2,73.74,3.5,4.4,16:41:58
4601,2024-01-04,15,old,27.1,57.87,4.2,5,4:54:43
4602,2024-01-25,12,new,19.6,34.63,4.9,4.5,16:24:42
4603,2024-01-07,15,old,21.5,46.73,4.6,4,1:09:56
4604,2024-01-01,20,old,27.3,13.91,4.8,4.4,23:58:13
4605,2024-02-14,2,old,13.4,73,5,3.6,1:21:55
4606,2024-01-20,4,new,20.8,37.65,3.2,4.3,23:28:22
4607,2024-01-14,13,new,13.9,40.48,4.2,4.7,11:16:45
4608,2024-01-31,4,new,16.3,53.61,3.5,4.9,0:04:04
4609,2024-02-10,13,old,23.3,27.67,3.6,4.6,15:23:55
4610,2024-02-15,16,old,33,57.03,4.3,4.5,7:28:44
4611,2024-02-10,19,new,7.4,79.73,4.3,3.9,16:04:30
4612,2024-01-01,14,old,9.6,89.99,4.7,4.7,14:52:23
4613,2024-02-28,2,new,10.4,7.26,3.7,3.7,22:17:12
4614,2024-01-13,7,old,24.6,5.25,3.9,4.1,7:22:38
4615,2024-02-28,14,new,1.4,77.2,3.6,4.2,12:44:28
4616,2024-01-30,4,new,33,45.88,3.8,4,2:25:26
4617,2024-02-01,10,new,5,68.16,4.1,3.7,21:49:44
4618,2024-02-04,10,new,26.4,63.23,3.9,3.9,3:58:26
4619,2024-01-16,4,new,16.2,48.19,4.5,4.3,14:41:24
4620,2024-01-03,17,new,9,33.84,3.2,3.5,7:06:48
4621,2024-01-30,14,new,11.4,49,3.8,4.4,0:06:43
4622,2024-01-27,9,old,34.9,88.94,4.3,3.9,12:54:14
4623,2024-02-05,7,old,31.8,16.4,3.1,4.8,15:23:49
4624,2024-01-08,20,new,10.1,52.02,3,3.8,6:18:58
4625,2024-01-07,10,new,4.6,47.86,4.1,3.6,3:39:54
4626,2024-02-22,3,new,31.6,88.43,4.6,3.9,2:03:31
4627,2024-02-23,10,old,1.5,18.85,4.7,3.6,10:32:29
4628,2024-02-12,6,new,10.2,27.23,4.4,3.9,3:20:52
4629,2024-01-16,13,old,9.9,75.35,4.8,4.8,15:25:28
4630,2024-02-29,4,new,21.8,55.66,3.1,3.7,20:34:17
4631,2024-02-28,5,new,21.6,22.67,3.7,4.7,16:29:40
4632,2024-01-23,16,new,23.1,47.99,4.8,4,5:18:59
4633,2024-01-23,18,new,12.2,81.08,3.6,3.7,6:06:31
4634,2024-02-18,9,old,1.5,15.02,4.2,4.4,1:24:44
4635,2024-01-27,4,new,21.6,89.56,4.4,4.9,5:13:28
4636,2024-01-23,19,new,5.3,47.45,4.3,4.3,4:34:18
4637,2024-02-17,3,new,30.1,83.07,4.8,4.7,13:34:27
4638,2024-01-06,12,new,21.4,33.61,4.4,3.6,7:50:40
4639,2024-01-23,3,new,21.4,41.41,4.8,3.7,17:36:20
4640,2024-02-27,16,old,11,27.09,3.9,3.7,6:01:21
4641,2024-02-19,19,new,14.8,39.02,3.9,4.5,19:41:28
4642,2024-02-05,8,old,16,21.11,3.3,3.8,4:09:47
4643,2024-01-15,2,new,20.9,26.41,4.2,4.6,12:21:50
4644,2024-01-19,4,new,2.4,38.7,4.9,3.6,9:33:41
4645,2024-02-04,19,old,18.9,66.41,3.3,4.2,10:51:42
4646,2024-01-23,19,old,34,59.36,3.2,4,0:01:30
4647,2024-02-21,3,new,22.8,60.58,4.7,4.4,3:18:03
4648,2024-01-12,2,new,19,24.1,3.6,3.9,22:33:19
4649,2024-02-11,19,new,19.5,18.1,3.8,4.7,9:52:25
4650,2024-02-13,18,old,21.3,75.65,4,4.1,8:07:53
4651,2024-02-06,19,new,10.3,63.24,4.6,4.9,22:01:17
4652,2024-01-06,17,old,2.6,9.02,4.2,4.8,20:30:15
4653,2024-01-04,17,old,21.9,23.93,4.4,4.9,12:47:29
4654,2024-02-11,6,new,20.7,19.52,4.4,3.8,2:23:25
4655,2024-01-16,16,old,3,29.72,4.2,4,15:04:32
4656,2024-02-11,9,old,30.4,60.2,3.5,4.8,3:37:51
4657,2024-01-19,2,new,25.3,54.32,4.2,3.9,14:31:19
4658,2024-02-09,15,new,8.5,13.82,3.8,3.5,19:48:45
4659,2024-02-23,5,old,28.2,87.35,3.8,4.6,2:52:06
4660,2024-01-21,18,new,17,82.73,4,3.8,6:15:52
4661,2024-01-13,10,new,8.1,47.05,3.8,4.9,1:32:13
4662,2024-02-13,6,new,16.2,10.76,4.3,4.6,1:10:47
4663,2024-02-19,3,old,13.4,22.93,3.7,3.9,23:30:55
4664,2024-01-12,9,new,19.5,8.23,3.4,3.8,13:06:49
4665,2024-01-08,19,new,12.2,17.66,3.1,4.9,12:19:47
4666,2024-01-17,15,new,20.6,56.81,4.6,4,2:44:42
4667,2024-01-20,6,old,13.7,57.51,3.9,4.5,21:42:05
4668,2024-02-11,5,new,8.5,56.89,3.2,4.7,4:10:16
4669,2024-01-11,4,old,28,66.98,4.6,4.8,9:38:16
4670,2024-01-14,8,old,14.2,56.92,4.5,4.4,21:01:47
4671,2024-02-11,17,new,26.8,9.38,3.3,4.7,0:23:14
4672,2024-01-06,2,old,8.7,24.31,3.1,3.6,22:58:11
4673,2024-01-09,15,old,24.7,29.1,4.2,3.9,14:13:31
4674,2024-01-19,7,new,12.2,27.82,3.1,4.6,17:43:51
4675,2024-02-22,16,old,23.9,16.22,3,3.9,19:34:43
4676,2024-01-04,5,new,27.2,41.24,4.9,4.7,21:21:17
4677,2024-01-20,4,old,33.5,57.78,4.8,3.5,3:30:01
4678,2024-01-26,8,new,11.1,47.76,3.6,4.4,21:50:12
4679,2024-02-16,14,old,21.5,10.06,4.1,4,2:56:42
4680,2024-01-18,2,old,5.8,46.64,4.3,4.5,8:22:35
4681,2024-01-14,13,new,10.4,42.26,4.6,4.6,10:17:20
4682,2024-02-17,5,new,4.4,43.64,4,3.8,16:46:16
4683,2024-02-11,12,old,16.3,86.54,3,4.3,9:34:04
4684,2024-01-10,8,old,15.2,73.81,4.6,3.6,21:52:34
4685,2024-01-21,9,old,31.3,70.91,3.7,4.4,6:07:09
4686,2024-01-20,17,old,17.4,54.65,3.1,3.7,11:28:46
4687,2024-02-04,18,old,18.2,82.7,4.8,4.7,23:08:06
4688,2024-01-10,13,new,5,89.75,4.4,4.5,21:35:58
4689,2024-02-04,9,new,8.4,40.62,4.9,3.7,3:26:31
4690,2024-01-25,3,new,3.8,86.11,3.5,4.2,22:55:52
4691,2024-01-03,8,new,2.8,47.43,3.6,4.1,18:21:19
4692,2024-01-05,6,old,13.5,38.48,3,4.2,17:55:57
4693,2024-02-09,4,old,21.1,72.16,4.5,4.9,17:15:31
4694,2024-01-28,6,new,4.1,23.79,3.3,4.8,0:43:17
4695,2024-01-05,3,old,13.1,25.04,4.2,3.5,14:13:10
4696,2024-02-09,7,new,5.5,45.93,4.5,4.6,21:08:09
4697,2024-01-11,13,new,26.7,14.1,3.7,3.6,11:29:58
4698,2024-01-12,13,old,29.4,20.52,3.6,4.2,10:12:33
4699,2024-02-01,9,old,22.5,44.29,4.6,4.6,23:20:06
4700,2024-02-24,4,new,32.9,64.58,3.3,4,21:50:19
4701,2024-01-03,4,old,27.3,53.42,3.5,4.9,8:33:25
4702,2024-02-08,10,old,30.2,85.41,3.7,3.8,23:22:53
4703,2024-01-06,19,old,6.9,32.03,4.2,4.7,3:31:00
4704,2024-01-04,18,new,12.7,55.15,4.5,3.8,20:23:19
4705,2024-01-23,4,new,15.1,70.23,3,4.4,15:46:31
4706,2024-02-10,10,old,16.5,41.48,4.1,4.4,22:39:26
4707,2024-01-14,12,new,24.9,21.31,3.4,3.9,11:59:33
4708,2024-01-27,19,old,27.1,35.92,3.7,4.2,1:31:57
4709,2024-02-29,19,old,23.2,34.82,3,3.9,8:19:21
4710,2024-01-18,14,old,16,69.69,4.7,3.9,10:13:05
4711,2024-01-03,16,old,13.7,24.12,3.7,5,20:59:49
4712,2024-01-21,19,old,17.3,64.17,3.1,4.6,13:14:26
4713,2024-01-25,15,new,2.4,7.79,3.3,4.4,12:38:35
4714,2024-02-15,13,new,5.4,18.16,3.2,4,5:27:08
4715,2024-02-09,1,new,16.3,49.94,3.5,4.4,17:06:34
4716,2024-01-08,3,old,14.7,13.41,3.7,4.7,17:10:54
4717,2024-01-10,9,old,29.7,69.98,4.6,4.5,0:14:37
4718,2024-01-18,16,new,25.4,17.85,4.6,4.6,13:22:20
4719,2024-01-08,9,new,24.7,31.63,4.3,4.7,19:25:51
4720,2024-02-19,8,old,31.1,24.96,3,4.5,12:22:53
4721,2024-02-27,6,old,21.9,60.01,3.7,4.1,16:06:35
4722,2024-02-26,8,new,32.9,29.86,4.2,3.7,6:59:53
4723,2024-02-21,2,old,27.3,15.41,3,3.6,22:04:27
4724,2024-02-12,5,new,29,66.93,3.4,4.4,16:01:09
4725,2024-01-29,19,new,14.1,21.59,3.3,3.8,4:45:32
4726,2024-01-02,20,new,8.9,73.53,4.4,4.1,21:42:46
4727,2024-02-10,2,old,10.1,24.19,4.5,4.9,17:50:13
4728,2024-02-15,3,old,27.3,22.21,3.2,3.7,16:17:24
4729,2024-01-17,19,old,20.9,35.17,3.7,4.5,1:15:06
